:START_ID(Comment)|:END_ID(Tag)
1168231106720|9170
1168231106720|14146
1168231106724|5122
1168231106724|5989
1168231106724|7507
1168231106724|8271
1168231106724|8474
1168231106724|9158
1168231106724|10727
1168231106724|11397
1168231106724|12354
1030792153257|1154
1030792153257|2071
1030792153257|10830
1030792153259|6
1030792153259|3004
1030792153259|10830
1030792153262|6
1030792153262|594
1030792153262|10278
1030792153263|6978
1030792153263|7577
1030792153263|10278
1030792153264|6
1030792153264|5056
1030792153264|7587
1030792153267|2056
1030792153267|2830
1030792153267|4845
1030792153267|6397
1030792153267|7000
1030792153267|7899
687194769598|2007
687194769598|5236
687194769598|6373
687194769598|6463
687194769598|7015
687194769602|2007
687194769602|2116
687194769602|5170
687194769602|5236
687194769602|6415
1030792153286|1162
1030792153286|2002
1030792153286|5236
1030792153286|9324
1030792153286|10513
1030792153286|10741
1030792153286|14331
274877909195|193
274877909195|1178
274877909195|2029
274877909195|6785
274877909195|9314
755914246353|1178
755914246353|1992
755914246353|11665
1030792153304|1162
1030792153304|2779
1030792153304|7015
1030792153304|12219
1030792153308|1162
1030792153308|4923
1030792153308|7015
1030792153308|11324
1030792153308|12219
1168231106781|1162
1168231106781|2115
1168231106781|4923
1168231106781|7015
1168231106781|10123
1168231106781|11324
1168231106781|12219
1168231106781|12322
1030792153312|1162
1030792153312|6437
1030792153312|7015
1030792153312|11706
1030792153312|12219
1030792153316|540
1030792153316|5057
1030792153316|5889
1030792153316|7579
1099511630057|524
1099511630057|5057
1099511630057|9183
1030792153322|2970
1030792153322|5889
1030792153322|9068
962072676587|540
962072676587|576
962072676587|2864
1030792153324|2059
1030792153324|2864
1030792153324|9113
1168231107040|283
1168231107040|1933
1168231107040|5159
1168231107040|6414
1168231107040|11630
1168231107040|13779
1168231107041|294
1168231107041|1933
1168231107041|11630
1168231107041|14448
1168231107042|3030
1168231107042|9104
1168231107042|11630
1099511630310|293
1099511630310|1170
1099511630310|1181
1099511630310|2069
1099511630310|9180
1099511630310|12482
893353200104|1188
893353200104|2847
893353200104|5104
893353200104|6844
893353200104|9180
1099511630316|293
1099511630316|1206
1099511630316|7610
1099511630316|9050
1099511630316|9180
755914246638|293
755914246638|1444
755914246638|2867
755914246638|9040
755914246638|11292
755914246638|12482
1099511630320|1021
1099511630320|2975
1099511630320|9050
1099511630320|9180
1099511630320|11744
962072676852|458
962072676852|2089
962072676852|2206
962072676852|6425
962072676852|6545
962072676852|7579
962072676852|9044
962072676852|9126
962072676852|10184
1168231107062|458
1168231107062|2089
1168231107062|2206
1168231107062|2932
1168231107062|5306
1168231107062|6425
1168231107062|7579
1168231107062|9044
1168231107062|9062
1168231107062|9126
1168231107062|9240
1168231107062|9316
1168231107062|10184
962072676857|458
962072676857|472
962072676857|2089
962072676857|6130
962072676857|6545
962072676857|7579
962072676857|10977
962072676857|12233
962072676857|13834
1168231107066|458
1168231107066|472
1168231107066|978
1168231107066|6545
1168231107066|7524
1168231107066|8707
1168231107066|9284
1168231107066|10184
962072676868|2891
962072676868|5090
962072676868|5176
962072676868|9219
962072676868|10951
962072676869|1670
962072676869|2929
962072676869|9201
962072676869|9219
962072676876|6549
962072676876|11717
962072676876|12842
962072676877|2056
962072676877|2788
962072676877|6549
962072676877|12842
962072676878|5118
962072676878|5358
962072676878|6549
962072676878|11717
962072676878|12842
962072676884|6951
962072676884|8852
962072676884|12842
962072676891|1186
962072676891|1205
962072676891|3101
962072676891|5198
962072676891|6368
962072676891|9033
1168231107100|778
1168231107100|1186
1168231107100|1933
1168231107100|2018
1168231107100|3101
1168231107100|8666
1168231107100|9033
1168231107100|9235
481036339743|9
481036339743|1186
481036339743|3101
481036339743|7977
481036339743|9033
481036339743|9038
1168231107104|1030
1168231107104|1186
1168231107104|1996
1168231107104|3036
1168231107104|3101
1168231107104|7603
1168231107104|8666
1168231107104|9235
824633723428|782
824633723428|1444
824633723428|2839
824633723428|3010
824633723428|3013
824633723428|6414
824633723428|6831
824633723428|8025
824633723428|9039
824633723428|12305
962072676902|782
962072676902|1034
962072676902|2839
962072676902|3010
962072676902|5085
962072676902|6414
962072676902|6831
962072676902|7462
962072676902|8025
962072676902|9174
962072676902|11742
962072676902|12305
1168231107112|578
1168231107112|782
1168231107112|2839
1168231107112|3013
1168231107112|6339
1168231107112|6831
1168231107112|9293
1168231107112|9479
1168231107112|12305
1168231107112|12546
962072676905|1996
962072676905|2839
962072676905|2929
962072676905|3010
962072676905|5131
962072676905|6407
962072676905|6831
962072676905|7462
962072676905|11538
962072676905|11695
1030792153642|782
1030792153642|2934
1030792153642|3010
1030792153642|6414
1030792153642|6831
1030792153642|7573
1030792153642|8025
1030792153642|9039
1030792153642|11528
1030792153642|11840
1030792153642|13615
1030792153649|2206
1030792153649|7279
1030792153649|10432
1030792153649|11497
1030792153649|11644
1099511630388|7279
1099511630388|9264
1099511630388|10016
1099511630388|12202
687194769976|58
687194769976|1753
687194769976|2206
687194769976|7279
962072676925|540
962072676925|6403
962072676925|7567
962072676925|11976
962072676925|11998
962072676925|12339
962072676925|12737
962072676925|13030
1168231107139|6403
1168231107139|6425
1168231107139|7567
1168231107139|8322
1168231107139|9281
1168231107139|11976
1168231107139|11998
1168231107139|12339
1168231107139|12737
1168231107139|13815
1168231107140|2797
1168231107140|2812
1168231107140|6403
1168231107140|7014
1168231107140|7567
1168231107140|9108
1168231107140|9152
1168231107140|11998
1168231107140|12339
1168231107140|12737
1168231107140|13815
1168231107150|1175
1168231107150|1195
1168231107150|1987
1168231107150|5102
1168231107150|5683
1168231107152|1451
1168231107152|5683
1168231107152|9090
1168231107152|9272
1030792153687|2002
1030792153687|2816
1030792153687|2860
1030792153687|2966
1030792153687|7427
1030792153687|8502
1030792153687|10959
1030792153687|13292
1030792153687|14057
618475293275|1186
618475293275|1769
618475293275|5193
618475293275|6078
618475293275|6957
618475293275|7594
618475293275|8502
618475293275|8964
618475293275|10410
618475293275|11401
618475293275|13292
755914246751|1444
755914246751|3043
755914246751|5064
755914246751|6411
755914246751|7573
755914246751|11597
893353200229|1206
893353200229|2082
893353200229|5064
893353200229|6411
893353200229|9150
893353200229|9320
1030792153707|1444
1030792153707|2853
1030792153707|5100
1030792153707|9117
1030792153707|9159
1030792153707|10453
824633723502|1444
824633723502|2017
824633723502|9117
824633723502|11346
824633723502|12011
1030792153713|1444
1030792153713|6433
1030792153713|7000
1030792153713|9349
1030792153713|12157
1030792153713|13292
893353200254|1173
893353200254|1933
893353200254|6378
893353200254|6437
893353200254|6965
893353200254|7509
962072676994|810
962072676994|2206
962072676994|3045
1168231107203|1186
1168231107203|2206
1168231107203|5151
412316863110|147
412316863110|1191
412316863110|2206
412316863110|5076
412316863110|12017
962072677000|810
962072677000|2206
962072677000|6157
962072677000|7010
962072677001|810
962072677001|2206
962072677001|7010
962072677001|8357
962072677001|9233
962072677003|810
962072677003|2815
962072677003|2829
962072677003|7010
687194770066|574
687194770066|2981
687194770066|5103
687194770066|5112
687194770066|6464
687194770066|7018
687194770066|9262
893353200275|578
893353200275|3110
893353200275|5620
893353200275|6464
893353200275|6691
893353200275|9262
962072677016|574
962072677016|5112
962072677016|5248
962072677016|7927
962072677016|8554
962072677016|14235
755914246818|1669
755914246818|2066
755914246818|2985
755914246822|7511
824633723559|7511
824633723559|9339
1030792153768|7511
1030792153768|11241
755914246825|6418
755914246825|7511
1030792153774|2095
1030792153774|7511
962072677044|1933
962072677044|1985
962072677044|2777
962072677044|3096
962072677044|9033
962072677044|9159
962072677044|11602
962072677044|14020
618475293367|1682
618475293367|1763
618475293367|1933
618475293367|2777
618475293367|5151
618475293367|6982
618475293367|7261
618475293367|7548
618475293367|9087
618475293367|11587
618475293367|13401
1030792153785|1022
1030792153785|1933
1030792153785|1985
1030792153785|3096
1030792153785|5211
1030792153785|7513
1030792153785|8066
1030792153785|14020
1030792153786|1175
1030792153786|1682
1030792153786|1763
1030792153786|1933
1030792153786|1997
1030792153786|2120
1030792153786|5151
1030792153786|6982
1030792153786|7261
1030792153786|9087
1030792153786|9284
1030792153786|9289
1030792153786|13068
1099511630524|1933
1099511630524|5081
1099511630524|5102
1099511630524|7642
1099511630524|11602
1099511630524|14020
1099511630524|14436
755914246847|2800
755914246847|3008
755914246847|6977
755914246847|7584
1099511630532|1933
1099511630532|5378
1099511630532|6163
1099511630532|6486
618475293388|1769
618475293388|5822
618475293388|9326
1030792153805|2123
1030792153805|2831
549755816657|146
549755816657|7579
962072677075|1024
962072677075|1769
962072677075|9311
618475293396|1769
618475293396|5822
618475293396|9045
618475293396|9063
618475293396|9326
755914246871|579
755914246871|5068
755914246871|6132
755914246871|12638
755914246874|7556
755914246874|12512
755914246874|12638
755914246876|3101
755914246876|5068
755914246876|6969
755914246876|7031
755914246876|9227
1168231107293|3101
1168231107293|5068
1168231107293|6937
1168231107293|9238
1168231107293|15394
1030792153823|294
1030792153823|2996
1030792153823|6969
1030792153823|8864
1030792153823|9227
549755816678|2423
549755816678|5911
1099511630568|1667
1168231107308|2423
1168231107308|9099
1030792153838|60
1030792153838|1375
1030792153838|2978
1030792153838|5091
1030792153838|5114
1030792153838|11653
1030792153838|12237
824633723631|60
824633723631|540
824633723631|2931
824633723631|5126
824633723631|6419
824633723631|7018
824633723631|9037
824633723631|9844
1030792153840|1375
1030792153840|2839
1030792153840|2876
1030792153840|5114
1030792153840|6125
1030792153840|9605
1030792153840|12237
962072677108|60
962072677108|138
962072677108|540
962072677108|1375
962072677108|3024
962072677108|6947
962072677108|7018
962072677108|9037
962072677108|11377
1030792153845|577
1030792153845|2839
1030792153845|6125
1030792153845|6798
1030792153845|7213
1030792153845|9185
1030792153848|1375
1030792153848|2805
1030792153848|3024
1030792153848|7018
1030792153848|9037
1030792153848|9196
1030792153848|9718
1030792153848|11377
1030792153848|12388
1030792153848|12403
1030792153852|2950
1030792153852|5068
1030792153852|9179
1030792153852|11638
893353200382|146
893353200382|3077
893353200382|5068
893353200382|9068
1168231107327|2778
1168231107327|5068
1168231107327|6412
1168231107327|9068
1030792153859|2038
1030792153859|5068
1030792153859|11638
1030792153859|11688
893353200394|6425
893353200394|10141
893353200394|11687
1030792153877|976
1030792153877|1196
1030792153877|1758
1030792153877|2866
1030792153877|5495
1030792153877|5709
1030792153877|5899
1030792153877|11732
1030792153878|579
1030792153878|1758
1030792153878|2005
1030792153878|2855
1030792153878|14233
1030792153879|1196
1030792153879|1758
1030792153879|2038
1030792153879|5170
1030792153879|5709
1030792153879|11732
1030792153879|11747
1030792153879|12036
1099511630617|807
1099511630617|2041
1099511630617|9058
1099511630617|14233
687194770206|540
687194770206|9278
687194770206|9336
687194770206|9346
687194770206|10034
687194770206|11713
824633723686|784
824633723686|6992
824633723686|9336
824633723686|10019
824633723686|13501
755914246958|540
755914246958|2063
755914246958|5164
755914246958|5440
755914246958|5478
755914246958|6397
755914246958|7523
755914246958|7568
755914246958|9332
755914246963|540
755914246963|4886
755914246963|5142
755914246963|5875
755914246963|6397
755914246963|9213
755914246963|9332
755914246963|15191
893353200439|2881
893353200439|7549
1030792153912|6401
1030792153912|7549
1099511630662|1761
1099511630662|1988
1099511630662|2423
1099511630662|3106
1099511630662|5150
1099511630662|9007
1099511630662|11757
824633723721|5121
824633723721|5150
824633723721|7419
824633723721|9007
824633723721|11414
962072677198|2206
962072677198|2887
962072677198|2897
962072677198|2990
962072677198|12914
962072677199|1766
962072677199|2206
962072677199|2829
962072677199|2887
962072677199|2897
962072677199|14427
962072677200|2860
962072677200|2897
962072677200|5066
962072677200|7380
962072677200|7386
962072677200|7556
962072677202|2897
962072677202|6963
962072677202|7380
962072677202|7771
962072677202|9309
1099511630676|1766
1099511630676|2206
1099511630676|2887
1099511630676|2890
1099511630676|2897
1099511630676|5421
1099511630676|9223
1099511630676|14427
1168231107416|2119
1168231107416|2206
1168231107416|2897
1168231107416|7380
1168231107416|7518
1168231107416|8543
824633723740|2922
824633723740|5102
824633723740|5497
824633723740|12485
1099511630685|2922
1099511630685|3013
1099511630685|5497
1099511630685|15377
824633723745|1933
824633723745|2924
824633723745|7562
824633723745|9808
824633723745|13187
1168231107428|2048
1168231107428|2055
1168231107428|9808
1168231107428|15141
962072677224|1024
962072677224|6087
962072677224|7572
962072677224|9872
1030792153966|2206
1030792153966|6087
1030792153966|7872
1030792153966|9133
1030792153966|9341
1030792153966|15617
1030792153967|5101
1030792153967|6087
1030792153967|6206
1030792153967|7872
1030792153967|9341
1030792153967|9853
1030792153968|290
1030792153968|9341
1030792153968|12818
1030792153968|15398
1168231107444|2423
1168231107444|13497
549755816821|6362
549755816827|3106
549755816827|6362
1099511630721|795
1099511630721|1184
1099511630721|2959
1099511630721|5044
1099511630721|5103
1099511630721|5117
1099511630721|6376
1099511630721|6407
1099511630721|11602
1030792153986|2008
1030792153986|2206
1030792153986|2891
1030792153986|5044
1030792153986|6407
1030792153986|7559
1030792153986|9249
1030792153986|9329
1030792153989|2008
1030792153989|2837
