:START_ID(Forum)|:END_ID(Post)
343597383788|1099511630277
343597383788|962072676806
343597383788|1099511630279
343597383788|1030792153544
343597383788|343597386185
343597383788|618475293130
343597383788|893353200075
343597383788|343597386188
343597383788|1030792153549
343597383788|343597386190
343597383788|343597386191
343597383788|1168231107024
343597383788|618475293137
343597383788|824633723346
343597383788|481036339667
343597383788|1030792153556
343597383788|755914246613
343597383788|687194769878
343597383788|549755816407
343597383788|1168231107032
343597383788|343597386201
343597383788|755914246629
343597383788|412316862961
343597383788|549755816445
343597383788|412316862985
343597383788|343597386261
343597383788|755914246689
343597383788|412316863021
343597383788|687194769977
343597383788|549755816517
343597383788|412316863057
343597383788|755914246749
343597383788|755914246761
343597383788|343597386357
343597383788|412316863105
343597383788|412316863117
343597383788|755914246809
343597383788|412316863141
343597383788|343597386417
343597383788|343597386429
343597383788|549755816649
343597383788|755914246869
343597383788|549755816673
343597383788|687194770157
343597383788|755914246905
343597383788|412316863237
343597383788|343597386513
343597383788|687194770205
343597383788|687194770217
343597383788|412316863285
343597383788|549755816769
343597383788|412316863309
343597383788|343597386585
343597383788|412316863333
343597383788|549755816817
343597383788|412316863357
343597383788|549755816841
343597383788|412316863381
343597383788|755914247073
343597383788|687194770349
343597383788|687194770361
343597383788|412316863429
343597383788|549755816913
343597383788|412316863453
343597383788|412316863465
343597383788|687194770421
343597383788|343597386753
343597383788|412316863501
343597383788|549755816985
343597383788|412316863525
343597383788|412316863537
343597383788|549755817021
343597383788|549755817033
343597383788|755914247253
343597383788|687194770529
343597383788|549755817069
343597383788|755914247288
343597383788|343597386884
343597383788|412316863632
343597383788|687194770588
343597383788|343597386920
343597383788|412316863668
343597383788|687194770624
343597383788|412316863692
343597383788|343597386964
343597383788|687194770656
343597383788|343597386988
343597383788|343597387000
343597383788|755914247428
343597383788|412316863760
343597383788|549755817244
343597383788|549755817256
343597383788|549755817268
343597383788|343597387072
343597383788|343597387084
343597383788|687194770776
343597383788|755914247524
343597383788|412316863856
343597383788|412316863868
343597383788|549755817352
343597383788|549755817364
343597383788|412316863904
343597383788|549755817388
343597383788|687194770872
343597383788|343597387204
343597383788|687194770896
343597383788|412316863964
343597383788|412316863976
343597383788|412316863988
343597383788|687194770944
343597383788|687194770956
343597383788|755914247704
343597383788|549755817508
343597383788|755914247728
343597383788|687194771004
343597383788|343597387336
343597383788|412316864084
343597383788|412316864096
343597383788|755914247788
343597383788|549755817592
343597383788|549755817604
343597383788|755914247824
343597383788|755914247836
343597383788|755914247848
343597383788|687194771124
343597383788|412316864192
343597383788|412316864204
343597383788|343597387480
343597383788|412316864228
343597383788|755914247920
343597383788|412316864252
343597383788|412316864264
343597383788|549755817748
343597383788|412316864288
343597383788|343597387564
343597383788|343597387576
343597383788|755914248004
343597383788|549755817808
343597383788|412316864348
343597383788|412316864360
343597383788|412316864372
343597383788|687194771328
343597383788|687194771340
343597383788|412316864408
343597383788|687194771364
343597383788|412316864432
343597383788|412316864444
343597383788|549755817928
343597383788|755914248148
343597383788|687194771424
343597383788|549755817964
343597383788|687194771448
343597383788|687194771460
343597383788|755914248208
343597383788|687194771484
343597383788|687194771496
343597383788|687194771508
343597383788|549755818048
343597383788|687194771532
343597383788|343597387864
343597383788|412316864612
343597383788|687194771568
343597383788|755914248316
343597383788|412316864648
618475290733|1168231108756
687194767470|893353201813
687194767470|893353201819
687194767470|1030792155297
687194767470|893353201831
687194767470|687194771629
687194767470|687194771638
893353197679|962072678591
893353197679|1099511632068
893353197679|962072678601
893353197679|1099511632078
893353197679|893353201875
893353197679|893353201890
893353197679|893353201905
893353197679|893353201920
893353197679|893353201935
893353197679|893353201946
1099511627891|1099511632169
1099511627891|1099511632170
1099511627891|1099511632171
1099511627891|1099511632172
1099511627891|1099511632173
1099511627891|1099511632174
1099511627891|1099511632175
1099511627891|1099511632176
1099511627891|1099511632177
1099511627891|1099511632178
1099511627891|1099511632179
1099511627891|1099511632180
1099511627891|1099511632181
1099511627891|1099511632182
1099511627891|1099511632183
1099511627891|1099511632184
1099511627891|1099511632185
1099511627892|1099511632186
1099511627892|1099511632187
1099511627892|1099511632188
1099511627892|1099511632189
1099511627892|1099511632190
1099511627892|1099511632191
1099511627892|1099511632192
1099511627892|1099511632193
1099511627892|1099511632194
1099511627892|1099511632195
1099511627892|1099511632196
1099511627892|1099511632197
1099511627892|1099511632198
1099511627892|1099511632199
1099511627892|1099511632200
1099511627892|1099511632201
1099511627892|1099511632202
1099511627892|1099511632203
1099511627892|1099511632204
1099511627892|1099511632205
1099511627893|1099511632206
1099511627893|1099511632207
1168231104632|1168231108944
1168231104632|1168231108945
1168231104632|1168231108946
1168231104632|1168231108947
1168231104632|1168231108948
1168231104632|1168231108949
1168231104632|1168231108950
1168231104632|1168231108951
1168231104632|1168231108952
121|412316864857
68719476858|824633725274
68719476858|206158434664
68719476858|274877911414
68719476858|68719481220
68719476858|824633725330
68719476858|481036341664
68719476858|687194771886
68719476858|962072678844
68719476858|137438958026
68719476858|549755818456
68719476858|962072678885
68719476858|549755818483
68719476858|824633725441
68719476858|137438958095
68719476858|1030792155677
68719476858|962072678955
68719476858|137438958137
68719476858|962072678983
68719476858|343597388373
68719476858|549755818595
68719476858|755914248817
68719476858|137438958207
68719476858|412316865165
68719476858|618475295387
68719476858|893353202344
68719476858|68719481526
68719476858|137438958276
68719476858|618475295442
206158430331|274877911776
755914244220|755914248931
755914244220|755914248932
755914244220|755914248933
755914244220|755914248934
755914244220|755914248935
755914244220|755914248936
755914244220|755914248937
755914244220|755914248938
755914244220|755914248939
755914244220|755914248940
755914244220|755914248941
755914244220|755914248942
755914244220|755914248943
1168231104637|1168231109360
1168231104637|1168231109361
1168231104637|1168231109362
1168231104637|1168231109363
1168231104637|1168231109364
1168231104637|1168231109365
1168231104637|1168231109366
1168231104637|1168231109367
1168231104637|1168231109368
1168231104637|1168231109369
1168231104637|1168231109370
1168231104637|1168231109371
1168231104637|1168231109372
1168231104637|1168231109373
1168231104637|1168231109374
1168231104637|1168231109375
1168231104637|1168231109376
1168231104637|1168231109377
1168231104637|1168231109378
1168231104637|1168231109379
343597383806|343597388548
343597383806|343597388549
962072674431|962072679174
962072674431|962072679175
962072674431|962072679176
549755814017|549755818761
549755814017|549755818762
549755814017|549755818763
549755814017|549755818764
549755814017|549755818765
549755814017|549755818766
549755814017|549755818767
549755814017|549755818768
549755814017|549755818769
549755814017|549755818770
549755814017|549755818771
549755814017|549755818772
549755814017|549755818773
549755814017|549755818774
549755814017|549755818775
549755814017|549755818776
549755814017|549755818777
549755814017|549755818778
549755814017|549755818779
549755814017|549755818780
1099511627906|1099511632669
1099511627906|1099511632670
1099511627906|1099511632671
1099511627906|1099511632672
1099511627906|1099511632673
1099511627906|1099511632674
1099511627906|1099511632675
1099511627906|1099511632676
1099511627906|1099511632677
1099511627906|1099511632678
1099511627906|1099511632679
1099511627906|1099511632680
1099511627906|1099511632681
1099511627906|1099511632682
1099511627906|1099511632683
1099511627906|1099511632684
1099511627906|1099511632685
1099511627906|1099511632686
1099511627906|1099511632687
1099511627906|1099511632688
549755814019|549755818801
549755814019|549755818802
549755814019|549755818803
549755814019|549755818804
549755814019|549755818805
549755814019|549755818806
549755814019|549755818807
549755814019|549755818808
687194767492|687194772281
687194767492|687194772282
687194767492|687194772283
687194767492|687194772284
687194767492|687194772285
687194767492|687194772286
687194767492|687194772287
687194767492|687194772288
1168231104645|1168231109441
1168231104645|1168231109442
1168231104645|1168231109443
1168231104645|1168231109444
1168231104645|1168231109445
1168231104645|1168231109446
1168231104645|1168231109447
1168231104645|1168231109448
1168231104645|1168231109449
1168231104645|1168231109450
1168231104645|1168231109451
824633720966|824633725772
824633720966|824633725773
824633720966|824633725774
824633720966|824633725775
824633720966|824633725776
824633720966|824633725777
824633720966|824633725778
