:START_ID(Forum)|:END_ID(Person)
343597383788|37383395344545
343597383788|37383395344787
343597383788|37383395344865
343597383788|37383395344903
343597383788|37383395345044
343597383788|37383395345078
343597383788|37383395345239
343597383788|37383395345336
343597383788|37383395345452
343597383788|37383395345473
343597383788|37383395345524
343597383788|37383395345531
343597383788|37383395345628
343597383788|37383395345633
343597383788|37383395345811
343597383788|37383395345880
343597383788|37383395345882
343597383788|37383395345948
618475290733|690
618475290733|4398046511304
618475290733|4398046512189
618475290733|6597069767115
618475290733|8796093023209
618475290733|8796093023371
618475290733|8796093023477
618475290733|10995116278066
618475290733|15393162789912
618475290733|19791209300744
618475290733|30786325578202
618475290733|32985348834072
618475290733|35184372088856
618475290733|37383395345531
618475290733|37383395345707
618475290733|37383395346069
687194767470|2199023256031
687194767470|6597069766769
687194767470|8796093023087
687194767470|10995116279024
687194767470|13194139534507
687194767470|17592186045408
687194767470|19791209300150
687194767470|19791209300501
687194767470|21990232556617
687194767470|28587302323340
687194767470|30786325578980
687194767470|37383395344865
893353197679|1312
893353197679|2199023255686
893353197679|2199023255790
893353197679|4398046511407
893353197679|4398046512582
893353197679|6597069767539
893353197679|6597069767675
893353197679|8796093023087
893353197679|8796093023209
893353197679|10995116278066
893353197679|10995116278996
893353197679|10995116279339
893353197679|15393162789912
893353197679|15393162790474
893353197679|17592186044881
893353197679|17592186045577
893353197679|17592186045996
893353197679|21990232555639
893353197679|21990232556604
893353197679|21990232556610
893353197679|24189255811433
893353197679|26388279066936
893353197679|26388279068209
893353197679|28587302322668
893353197679|28587302322840
893353197679|28587302323346
893353197679|28587302323557
893353197679|28587302323565
893353197679|30786325578526
893353197679|30786325578699
893353197679|30786325578736
893353197679|32985348833485
893353197679|32985348834072
893353197679|32985348834242
893353197679|32985348834275
893353197679|35184372088985
893353197679|35184372089511
893353197679|35184372089698
893353197679|37383395344485
962072674416|17592186045627
962072674416|37383395344878
1099511627894|10995116279024
1099511627894|19791209300164
1099511627894|21990232556858
1099511627894|24189255812726
1099511627894|32985348834072
1168231104631|8796093023077
1168231104631|17592186044574
1168231104631|28587302323557
1168231104631|32985348833598
1168231104632|8796093023077
1168231104632|17592186044574
1168231104632|32985348833598
121|26388279067210
121|30786325578980
68719476858|1305
68719476858|1355
68719476858|2199023255686
68719476858|2199023255851
68719476858|2199023256361
68719476858|2199023256446
68719476858|4398046511458
68719476858|6597069767337
68719476858|6597069768167
68719476858|8796093023077
68719476858|8796093023144
68719476858|8796093023371
68719476858|8796093023537
68719476858|8796093023851
68719476858|10995116279024
68719476858|13194139535005
68719476858|15393162788899
68719476858|15393162789466
68719476858|15393162789808
68719476858|15393162790502
68719476858|17592186044744
68719476858|17592186045364
68719476858|17592186045670
68719476858|19791209300150
68719476858|19791209300225
68719476858|19791209300752
68719476858|19791209301288
68719476858|19791209301317
68719476858|21990232555921
68719476858|21990232556302
68719476858|21990232556540
68719476858|21990232556623
68719476858|21990232556892
68719476858|24189255812099
68719476858|26388279067210
68719476858|26388279068275
68719476858|28587302323263
68719476858|28587302323545
68719476858|28587302323752
68719476858|30786325577990
68719476858|30786325577994
68719476858|30786325578598
68719476858|30786325578689
68719476858|30786325578726
68719476858|30786325578777
68719476858|35184372088850
68719476858|37383395344590
68719476858|37383395344980
68719476858|37383395345249
206158430331|10995116279024
206158430331|17592186045408
206158430331|24189255812167
755914244220|17592186045408
1168231104637|24189255812167
343597383806|10995116279024
343597383806|17592186045408
343597383806|24189255812167
962072674431|10995116279024
962072674431|17592186045408
962072674431|24189255812167
1168231104640|10995116279024
1168231104640|17592186045408
549755814017|10995116279024
549755814017|17592186045408
1099511627906|17592186045408
549755814019|10995116279024
549755814019|17592186045408
549755814019|24189255812167
687194767492|10995116279024
687194767492|17592186045408
687194767492|24189255812167
1168231104645|17592186045408
1168231104645|24189255812167
824633720966|10995116279024
824633720966|17592186045408
824633720966|24189255812167
274877907079|10995116279024
274877907079|24189255812167
1030792151176|10995116279024
1030792151176|17592186045408
1030792151176|24189255812167
206158430345|10995116279024
206158430345|17592186045408
274877907082|24189255812167
962072674443|10995116279024
962072674443|24189255812167
824633720972|10995116279024
824633720972|24189255812167
1168231104653|10995116279024
1168231104653|17592186045408
893353197710|10995116279024
1168231104655|10995116279024
1168231104655|17592186045408
962072674448|10995116279024
962072674448|17592186045408
962072674448|24189255812167
343597383825|10995116279024
343597383825|17592186045408
343597383825|24189255812167
893353197714|10995116279024
893353197714|17592186045408
893353197714|24189255812167
962072674451|10995116279024
962072674451|17592186045408
962072674451|24189255812167
755914244244|10995116279024
755914244244|17592186045408
755914244244|24189255812167
893353197717|10995116279024
893353197717|17592186045408
893353197717|24189255812167
962072674454|10995116279024
962072674454|17592186045408
962072674454|24189255812167
755914244247|10995116279024
755914244247|17592186045408
755914244247|24189255812167
824633720984|10995116279024
824633720984|17592186045408
824633720984|24189255812167
274877907097|910
274877907097|6597069768067
274877907097|8796093023077
274877907097|21990232557010
274877907097|24189255812037
893353197722|910
893353197722|6597069768067
893353197722|8796093023077
343597383835|21990232557010
343597383835|24189255812037
755914244252|910
755914244252|6597069768067
755914244252|21990232557010
755914244252|24189255812037
618475290781|910
618475290781|6597069768067
618475290781|8796093023077
618475290781|21990232557010
412316860574|910
412316860574|6597069768067
412316860574|8796093023077
412316860574|21990232557010
824633720991|910
824633720991|8796093023077
824633720991|21990232557010
1099511627936|910
1099511627936|6597069768067
1099511627936|21990232557010
1099511627936|24189255812037
687194767521|6597069768067
687194767521|8796093023077
687194767521|24189255812037
481036337314|910
481036337314|6597069768067
481036337314|8796093023077
481036337314|21990232557010
481036337314|24189255812037
755914244259|21990232557010
962072674468|910
962072674468|6597069768067
962072674468|8796093023077
962072674468|21990232557010
962072674469|910
962072674469|6597069768067
962072674469|8796093023077
962072674469|24189255812037
481036337318|6597069768067
481036337318|8796093023077
481036337318|24189255812037
549755814055|910
549755814055|24189255812037
274877907112|910
274877907112|6597069768067
274877907112|21990232557010
274877907112|24189255812037
755914244265|24189255812037
1168231104682|910
1168231104682|6597069768067
1168231104682|8796093023077
1168231104682|21990232557010
549755814059|6597069768067
549755814059|8796093023077
549755814059|21990232557010
549755814059|24189255812037
824633721004|910
1099511627949|6597069768067
1099511627949|8796093023077
412316860590|910
412316860590|6597069768067
412316860590|8796093023077
412316860590|24189255812037
1168231104687|910
1168231104687|8796093023077
1168231104687|21990232557010
412316860592|910
412316860592|24189255812037
824633721009|910
824633721009|8796093023077
824633721009|21990232557010
824633721009|24189255812037
549755814066|910
549755814066|6597069768067
481036337331|910
481036337331|6597069768067
893353197748|6597069768067
893353197748|21990232557010
893353197748|24189255812037
412316860597|4398046512405
412316860597|24189255812726
481036337334|483
481036337334|705
481036337334|1009
481036337334|1355
481036337334|1448
481036337334|1555
481036337334|2199023255686
481036337334|2199023255790
481036337334|2199023256183
481036337334|2199023256361
481036337334|4398046511908
481036337334|4398046512238
481036337334|4398046512629
481036337334|4398046512803
481036337334|6597069767011
481036337334|6597069767723
481036337334|6597069768004
481036337334|8796093022302
481036337334|8796093022685
481036337334|8796093023087
481036337334|10995116277782
481036337334|10995116278066
481036337334|10995116278132
481036337334|10995116278408
481036337334|10995116278996
481036337334|10995116279024
481036337334|10995116279037
481036337334|13194139533966
481036337334|15393162789066
481036337334|15393162789178
481036337334|15393162789271
481036337334|15393162789420
481036337334|15393162789544
481036337334|15393162789811
481036337334|15393162790417
481036337334|17592186044850
481036337334|17592186045071
481036337334|17592186045591
481036337334|17592186045847
481036337334|19791209300656
481036337334|19791209300778
481036337334|19791209300926
481036337334|21990232556524
481036337334|21990232556823
481036337334|24189255811210
481036337334|26388279066641
481036337334|26388279066773
481036337334|26388279067176
481036337334|26388279067202
481036337334|26388279067210
481036337334|28587302323163
481036337334|30786325577795
481036337334|30786325577990
481036337334|30786325578101
481036337334|32985348834169
481036337334|32985348834257
481036337334|37383395344721
481036337334|37383395345153
481036337334|37383395345239
481036337334|37383395345264
481036337334|37383395345429
481036337334|37383395345811
1168231104695|30786325578101
1168231104695|17592186044866
1168231104695|2199023256361
1168231104695|8796093022685
1168231104695|10995116277782
1168231104695|13194139534949
1168231104695|17592186045201
1168231104695|2199023255686
1168231104695|24189255811210
1168231104695|10995116278996
1168231104695|37383395345239
1168231104695|15393162789271
1168231104695|10995116279024
1168231104695|8796093023290
1168231104695|690
1168231104695|4398046511908
1168231104695|1555
1168231104695|37383395344721
1168231104695|37383395344993
1168231104695|8796093022302
1168231104695|1355
1168231104695|17592186045071
